Date,daily_return,equity,turnover,regime,gate_active
2016-07-04,0.0002380952380952381,1.0059694188399568,0.0,RISK-OFF,0
2016-07-05,0.0002380952380952381,1.006208935368252,0.0,RISK-OFF,0
2016-07-06,0.0002380952380952381,1.0064485089242918,0.0,RISK-OFF,0
2016-07-07,0.0002380952380952381,1.0066881395216547,0.0,RISK-OFF,0
2016-07-08,0.0002380952380952381,1.0069278271739217,0.0,RISK-OFF,0
2016-07-11,0.0002380952380952381,1.0071675718946773,0.0,RISK-OFF,0
2016-07-12,0.0002380952380952381,1.0074073736975093,0.0,RISK-OFF,0
2016-07-13,0.0002380952380952381,1.0076472325960086,0.0,RISK-OFF,0
2016-07-14,0.0002380952380952381,1.0078871486037695,0.0,RISK-OFF,0
2016-07-15,0.0002380952380952381,1.0081271217343895,0.0,RISK-OFF,0
2016-07-18,0.0002380952380952381,1.008367152001469,0.0,RISK-OFF,0
2016-07-19,0.0002380952380952381,1.008607239418612,0.0,RISK-OFF,0
2016-07-20,0.0002380952380952381,1.0088473839994259,0.0,RISK-OFF,0
2016-07-21,0.0002380952380952381,1.0090875857575208,0.0,RISK-OFF,0
2016-07-22,0.0002380952380952381,1.0093278447065106,0.0,RISK-OFF,0
2016-07-25,0.0002380952380952381,1.009568160860012,0.0,RISK-OFF,0
2016-07-26,0.0002380952380952381,1.0098085342316452,0.0,RISK-OFF,0
2016-07-27,0.0002380952380952381,1.0100489648350335,0.0,RISK-OFF,0
2016-07-28,0.0002380952380952381,1.0102894526838035,0.0,RISK-OFF,0
2016-07-29,0.0002380952380952381,1.0105299977915854,0.0,RISK-ON,0
2016-08-01,0.0002380952380952381,1.0107706001720118,0.0,RISK-ON,0
2016-08-02,0.0002380952380952381,1.0110112598387193,0.0,RISK-ON,0
2016-08-03,0.0002380952380952381,1.0112519768053474,0.0,RISK-ON,0
2016-08-04,0.0002380952380952381,1.0114927510855392,0.0,RISK-ON,0
2016-08-05,0.0002380952380952381,1.0117335826929403,0.0,RISK-ON,0
2016-08-08,0.0002380952380952381,1.0119744716412005,0.0,RISK-ON,0
2016-08-09,0.0002380952380952381,1.0122154179439722,0.0,RISK-ON,0
2016-08-10,0.0002380952380952381,1.0124564216149112,0.0,RISK-ON,0
2016-08-11,0.0002380952380952381,1.0126974826676767,0.0,RISK-ON,0
2016-08-12,0.0002380952380952381,1.0129386011159307,0.0,RISK-ON,0
2016-08-15,0.0002380952380952381,1.0131797769733393,0.0,RISK-ON,0
2016-08-16,0.0002380952380952381,1.013421010253571,0.0,RISK-ON,0
2016-08-17,0.0002380952380952381,1.0136623009702979,0.0,RISK-ON,0
2016-08-18,0.0002380952380952381,1.0139036491371956,0.0,RISK-ON,0
2016-08-19,0.0002380952380952381,1.0141450547679425,0.0,RISK-ON,0
2016-08-22,0.0002380952380952381,1.0143865178762204,0.0,RISK-ON,0
2016-08-23,0.0002380952380952381,1.0146280384757147,0.0,RISK-ON,0
2016-08-24,0.0002380952380952381,1.0148696165801137,0.0,RISK-ON,0
2016-08-25,0.0002380952380952381,1.015111252203109,0.0,RISK-ON,0
2016-08-26,0.0002380952380952381,1.0153529453583954,0.0,RISK-ON,0
2016-08-29,0.0002380952380952381,1.0155946960596711,0.0,RISK-ON,0
2016-08-30,0.0002380952380952381,1.0158365043206377,0.0,RISK-ON,0
2016-08-31,0.0002380952380952381,1.0160783701549996,0.0,RISK-ON,0
2016-09-01,0.0002380952380952381,1.016320293576465,0.0,RISK-ON,0
2016-09-02,0.0002380952380952381,1.016562274598745,0.0,RISK-ON,0
2016-09-05,0.0002380952380952381,1.0168043132355542,0.0,RISK-ON,0
2016-09-06,0.0002380952380952381,1.0170464095006102,0.0,RISK-ON,0
2016-09-07,0.0002380952380952381,1.017288563407634,0.0,RISK-ON,0
2016-09-08,0.0002380952380952381,1.0175307749703502,0.0,RISK-ON,0
2016-09-09,0.0002380952380952381,1.017773044202486,0.0,RISK-ON,0
2016-09-12,0.0002380952380952381,1.0180153711177722,0.0,RISK-ON,0
2016-09-13,0.0002380952380952381,1.018257755729943,0.0,RISK-ON,0
2016-09-14,0.0002380952380952381,1.0185001980527357,0.0,RISK-ON,0
2016-09-15,0.0002380952380952381,1.018742698099891,0.0,RISK-ON,0
2016-09-16,0.0002380952380952381,1.0189852558851529,0.0,RISK-ON,0
2016-09-19,0.0002380952380952381,1.0192278714222682,0.0,RISK-ON,0
2016-09-20,0.0002380952380952381,1.0194705447249877,0.0,RISK-ON,0
2016-09-21,0.0002380952380952381,1.019713275807065,0.0,RISK-ON,0
2016-09-22,0.0002380952380952381,1.0199560646822572,0.0,RISK-ON,0
2016-09-23,0.0002380952380952381,1.0201989113643244,0.0,RISK-ON,0
2016-09-26,0.0002380952380952381,1.02044181586703,0.0,RISK-ON,0
2016-09-27,0.0002380952380952381,1.0206847782041413,0.0,RISK-ON,0
2016-09-28,0.0002380952380952381,1.0209277983894278,0.0,RISK-ON,0
2016-09-29,0.0002380952380952381,1.0211708764366634,0.0,RISK-ON,0
2016-09-30,0.0002380952380952381,1.0214140123596245,0.0,RISK-ON,0
2016-10-03,0.0002380952380952381,1.021657206172091,0.0,RISK-ON,0
2016-10-04,0.0002380952380952381,1.0219004578878461,0.0,RISK-ON,0
2016-10-05,0.0002380952380952381,1.0221437675206764,0.0,RISK-ON,0
2016-10-06,0.0002380952380952381,1.0223871350843716,0.0,RISK-ON,0
2016-10-07,0.0002380952380952381,1.022630560592725,0.0,RISK-ON,0
2016-10-10,0.0002380952380952381,1.0228740440595327,0.0,RISK-ON,0
2016-10-11,0.0002380952380952381,1.0231175854985946,0.0,RISK-ON,0
2016-10-12,0.0002380952380952381,1.0233611849237132,0.0,RISK-ON,0
2016-10-13,0.0002380952380952381,1.023604842348695,0.0,RISK-ON,0
2016-10-14,0.0002380952380952381,1.0238485577873493,0.0,RISK-ON,0
2016-10-17,0.0002380952380952381,1.024092331253489,0.0,RISK-ON,0
2016-10-18,0.0002380952380952381,1.0243361627609302,0.0,RISK-ON,0
2016-10-19,0.0002380952380952381,1.0245800523234923,0.0,RISK-ON,0
2016-10-20,0.0002380952380952381,1.0248239999549977,0.0,RISK-ON,0
2016-10-21,0.0002380952380952381,1.0250680056692727,0.0,RISK-ON,0
2016-10-24,0.0002380952380952381,1.0253120694801463,0.0,RISK-ON,0
2016-10-25,0.0002380952380952381,1.025556191401451,0.0,RISK-ON,0
2016-10-26,0.0002380952380952381,1.0258003714470227,0.0,RISK-ON,0
2016-10-27,0.0002380952380952381,1.0260446096307005,0.0,RISK-ON,0
2016-10-28,0.0002380952380952381,1.0262889059663267,0.0,RISK-ON,0
2016-10-31,0.0002380952380952381,1.026533260467747,0.0,RISK-ON,0
2016-11-01,0.0002380952380952381,1.0267776731488107,0.0,RISK-ON,0
2016-11-02,0.0002380952380952381,1.02702214402337,0.0,RISK-ON,0
2016-11-03,0.0002380952380952381,1.0272666731052802,0.0,RISK-ON,0
2016-11-04,0.0002380952380952381,1.0275112604084005,0.0,RISK-ON,0
2016-11-07,0.0002380952380952381,1.0277559059465928,0.0,RISK-ON,0
2016-11-08,0.0002380952380952381,1.0280006097337229,0.0,RISK-ON,0
2016-11-09,0.0002380952380952381,1.0282453717836593,0.0,RISK-ON,0
2016-11-10,0.0002380952380952381,1.0284901921102743,0.0,RISK-ON,0
2016-11-11,0.0002380952380952381,1.0287350707274432,0.0,RISK-ON,0
2016-11-14,0.0002380952380952381,1.028980007649045,0.0,RISK-ON,0
2016-11-15,0.0002380952380952381,1.0292250028889613,0.0,RISK-ON,0
2016-11-16,0.0002380952380952381,1.0294700564610777,0.0,RISK-ON,0
2016-11-17,0.0002380952380952381,1.0297151683792827,0.0,RISK-ON,0
2016-11-18,0.0002380952380952381,1.029960338657468,0.0,RISK-ON,0
2016-11-21,0.0002380952380952381,1.0302055673095292,0.0,RISK-ON,0
2016-11-22,0.0002380952380952381,1.0304508543493647,0.0,RISK-ON,0
2016-11-23,0.0002380952380952381,1.0306961997908763,0.0,RISK-ON,0
2016-11-24,0.0002380952380952381,1.0309416036479693,0.0,RISK-ON,0
2016-11-25,0.0002380952380952381,1.0311870659345521,0.0,RISK-ON,0
2016-11-28,0.0002380952380952381,1.0314325866645364,0.0,RISK-ON,0
2016-11-29,0.0002380952380952381,1.0316781658518375,0.0,RISK-ON,0
2016-11-30,0.0002380952380952381,1.0319238035103735,0.0,RISK-ON,0
2016-12-01,0.0002380952380952381,1.0321694996540665,0.0,RISK-ON,0
2016-12-02,0.0002380952380952381,1.0324152542968412,0.0,RISK-ON,0
2016-12-05,0.0002380952380952381,1.0326610674526262,0.0,RISK-ON,0
2016-12-06,0.0002380952380952381,1.032906939135353,0.0,RISK-ON,0
2016-12-07,0.0002380952380952381,1.0331528693589564,0.0,RISK-ON,0
2016-12-08,0.0002380952380952381,1.0333988581373752,0.0,RISK-ON,0
2016-12-09,0.0002380952380952381,1.0336449054845507,0.0,RISK-ON,0
2016-12-12,0.0002380952380952381,1.033891011414428,0.0,RISK-ON,0
2016-12-13,0.0002380952380952381,1.0341371759409552,0.0,RISK-ON,0
2016-12-14,0.0002380952380952381,1.034383399078084,0.0,RISK-ON,0
2016-12-15,0.0002380952380952381,1.034629680839769,0.0,RISK-ON,0
2016-12-16,0.0002380952380952381,1.0348760212399688,0.0,RISK-ON,0
2016-12-19,0.0002380952380952381,1.0351224202926448,0.0,RISK-ON,0
2016-12-20,0.0002380952380952381,1.035368878011762,0.0,RISK-ON,0
2016-12-21,0.0002380952380952381,1.0356153944112885,0.0,RISK-ON,0
2016-12-22,0.0002380952380952381,1.0358619695051958,0.0,RISK-ON,0
2016-12-23,0.0002380952380952381,1.036108603307459,0.0,RISK-ON,0
2016-12-26,0.0002380952380952381,1.0363552958320559,0.0,RISK-ON,0
2016-12-27,0.0002380952380952381,1.0366020470929682,0.0,RISK-ON,0
2016-12-28,0.0002380952380952381,1.0368488571041807,0.0,RISK-ON,0
2016-12-29,0.0002380952380952381,1.0370957258796816,0.0,RISK-ON,0
2016-12-30,0.0002380952380952381,1.0373426534334624,0.0,RISK-ON,0
2017-01-02,0.0002380952380952381,1.037589639779518,0.0,RISK-ON,0
2017-01-03,0.0002380952380952381,1.0378366849318463,0.0,RISK-ON,0
2017-01-04,0.0002380952380952381,1.038083788904449,0.0,RISK-ON,0
2017-01-05,0.0002380952380952381,1.0383309517113308,0.0,RISK-ON,0
2017-01-06,0.0002380952380952381,1.0385781733665,0.0,RISK-ON,0
2017-01-09,0.0002380952380952381,1.038825453883968,0.0,RISK-ON,0
2017-01-10,0.0002380952380952381,1.03907279327775,0.0,RISK-ON,0
2017-01-11,0.0002380952380952381,1.0393201915618635,0.0,RISK-ON,0
2017-01-12,0.0002380952380952381,1.0395676487503305,0.0,RISK-ON,0
2017-01-13,0.0002380952380952381,1.0398151648571756,0.0,RISK-ON,0
2017-01-16,0.0002380952380952381,1.0400627398964273,0.0,RISK-ON,0
2017-01-17,0.0002380952380952381,1.040310373882117,0.0,RISK-ON,0
2017-01-18,0.0002380952380952381,1.0405580668282792,0.0,RISK-ON,0
2017-01-19,0.0002380952380952381,1.0408058187489526,0.0,RISK-ON,0
2017-01-20,0.0002380952380952381,1.0410536296581785,0.0,RISK-ON,0
2017-01-23,0.0002380952380952381,1.0413014995700018,0.0,RISK-ON,0
2017-01-24,0.0002380952380952381,1.0415494284984708,0.0,RISK-ON,0
2017-01-25,0.0002380952380952381,1.041797416457637,0.0,RISK-ON,0
2017-01-26,0.0002380952380952381,1.0420454634615552,0.0,RISK-ON,0
2017-01-27,0.0002380952380952381,1.042293569524284,0.0,RISK-ON,0
2017-01-30,0.0002380952380952381,1.042541734659885,0.0,RISK-ON,0
2017-01-31,0.0002380952380952381,1.042789958882423,0.0,RISK-ON,0
2017-02-01,0.0002380952380952381,1.0430382422059663,0.0,RISK-ON,0
2017-02-02,0.0002380952380952381,1.0432865846445867,0.0,RISK-ON,0
2017-02-03,0.0002380952380952381,1.043534986212359,0.0,RISK-ON,0
2017-02-06,0.0002380952380952381,1.043783446923362,0.0,RISK-ON,0
2017-02-07,0.0002380952380952381,1.044031966791677,0.0,RISK-ON,0
2017-02-08,0.0002380952380952381,1.0442805458313893,0.0,RISK-ON,0
2017-02-09,0.0002380952380952381,1.0445291840565871,0.0,RISK-ON,0
2017-02-10,0.0002380952380952381,1.0447778814813624,0.0,RISK-ON,0
2017-02-13,0.0002380952380952381,1.0450266381198103,0.0,RISK-ON,0
2017-02-14,0.0002380952380952381,1.0452754539860292,0.0,RISK-ON,0
2017-02-15,0.0002380952380952381,1.045524329094121,0.0,RISK-ON,0
2017-02-16,0.0002380952380952381,1.0457732634581909,0.0,RISK-ON,0
2017-02-17,0.0002380952380952381,1.0460222570923474,0.0,RISK-ON,0
2017-02-20,0.0002380952380952381,1.0462713100107026,0.0,RISK-ON,0
2017-02-21,0.0002380952380952381,1.0465204222273716,0.0,RISK-ON,0
2017-02-22,0.0002380952380952381,1.0467695937564734,0.0,RISK-ON,0
2017-02-23,0.0002380952380952381,1.0470188246121297,0.0,RISK-ON,0
2017-02-24,0.0002380952380952381,1.047268114808466,0.0,RISK-ON,0
2017-02-27,0.0002380952380952381,1.0475174643596108,0.0,RISK-ON,0
2017-02-28,0.0002380952380952381,1.0477668732796963,0.0,RISK-ON,0
2017-03-01,0.0002380952380952381,1.048016341582858,0.0,RISK-ON,0
2017-03-02,0.0002380952380952381,1.0482658692832347,0.0,RISK-ON,0
2017-03-03,0.0002380952380952381,1.0485154563949688,0.0,RISK-ON,0
2017-03-06,0.0002380952380952381,1.0487651029322056,0.0,RISK-ON,0
2017-03-07,0.0002380952380952381,1.049014808909094,0.0,RISK-ON,0
2017-03-08,0.0002380952380952381,1.0492645743397866,0.0,RISK-ON,0
2017-03-09,0.0002380952380952381,1.0495143992384388,0.0,RISK-ON,0
2017-03-10,0.0002380952380952381,1.0497642836192098,0.0,RISK-ON,0
2017-03-13,0.0002380952380952381,1.0500142274962618,0.0,RISK-ON,0
2017-03-14,0.0002380952380952381,1.0502642308837609,0.0,RISK-ON,0
2017-03-15,0.0002380952380952381,1.050514293795876,0.0,RISK-ON,0
2017-03-16,0.0002380952380952381,1.0507644162467797,0.0,RISK-ON,0
2017-03-17,0.0002380952380952381,1.051014598250648,0.0,RISK-ON,0
2017-03-20,0.0002380952380952381,1.05126483982166,0.0,RISK-ON,0
2017-03-21,0.0002380952380952381,1.0515151409739985,0.0,RISK-ON,0
2017-03-22,0.0002380952380952381,1.0517655017218492,0.0,RISK-ON,0
2017-03-23,0.0002380952380952381,1.0520159220794019,0.0,RISK-ON,0
2017-03-24,0.0002380952380952381,1.0522664020608492,0.0,RISK-ON,0
2017-03-27,0.0002380952380952381,1.0525169416803875,0.0,RISK-ON,0
2017-03-28,0.0002380952380952381,1.052767540952216,0.0,RISK-ON,0
2017-03-29,0.0002380952380952381,1.0530181998905377,0.0,RISK-ON,0
2017-03-30,0.0002380952380952381,1.0532689185095592,0.0,RISK-ON,0
2017-03-31,0.0002380952380952381,1.05351969682349,0.0,RISK-ON,0
2017-04-03,0.0002380952380952381,1.053770534846543,0.0,RISK-ON,0
2017-04-04,0.0002380952380952381,1.054021432592935,0.0,RISK-ON,0
2017-04-05,0.0002380952380952381,1.0542723900768856,0.0,RISK-ON,0
2017-04-06,0.0002380952380952381,1.054523407312618,0.0,RISK-ON,0
2017-04-07,0.0002380952380952381,1.054774484314359,0.0,RISK-ON,0
2017-04-10,0.0002380952380952381,1.0550256210963385,0.0,RISK-ON,0
2017-04-11,0.0002380952380952381,1.0552768176727898,0.0,RISK-ON,0
2017-04-12,0.0002380952380952381,1.0555280740579498,0.0,RISK-ON,0
2017-04-13,0.0002380952380952381,1.0557793902660588,0.0,RISK-ON,0
2017-04-14,0.0002380952380952381,1.0560307663113602,0.0,RISK-ON,0
2017-04-17,0.0002380952380952381,1.0562822022081009,0.0,RISK-ON,0
2017-04-18,0.0002380952380952381,1.0565336979705313,0.0,RISK-ON,0
2017-04-19,0.0002380952380952381,1.0567852536129052,0.0,RISK-ON,0
2017-04-20,0.0002380952380952381,1.0570368691494796,0.0,RISK-ON,0
2017-04-21,0.0002380952380952381,1.057288544594515,0.0,RISK-ON,0
2017-04-24,0.0002380952380952381,1.0575402799622755,0.0,RISK-ON,0
2017-04-25,0.0002380952380952381,1.0577920752670282,0.0,RISK-ON,0
2017-04-26,0.0002380952380952381,1.058043930523044,0.0,RISK-ON,0
2017-04-27,0.0002380952380952381,1.058295845744597,0.0,RISK-ON,0
2017-04-28,0.0002380952380952381,1.0585478209459647,0.0,RISK-ON,0
2017-05-01,0.0002380952380952381,1.0587998561414278,0.0,RISK-ON,0
2017-05-02,0.0002380952380952381,1.059051951345271,0.0,RISK-ON,0
2017-05-03,0.0002380952380952381,1.0593041065717816,0.0,RISK-ON,0
2017-05-04,0.0002380952380952381,1.059556321835251,0.0,RISK-ON,0
2017-05-05,0.0002380952380952381,1.0598085971499736,0.0,RISK-ON,0
2017-05-08,0.0002380952380952381,1.0600609325302472,0.0,RISK-ON,0
2017-05-09,0.0002380952380952381,1.0603133279903734,0.0,RISK-ON,0
2017-05-10,0.0002380952380952381,1.0605657835446567,0.0,RISK-ON,0
2017-05-11,0.0002380952380952381,1.0608182992074053,0.0,RISK-ON,0
2017-05-12,0.0002380952380952381,1.0610708749929307,0.0,RISK-ON,0
2017-05-15,0.0002380952380952381,1.061323510915548,0.0,RISK-ON,0
2017-05-16,0.0002380952380952381,1.0615762069895756,0.0,RISK-ON,0
2017-05-17,0.0002380952380952381,1.061828963229335,0.0,RISK-ON,0
2017-05-18,0.0002380952380952381,1.0620817796491513,0.0,RISK-ON,0
2017-05-19,0.0002380952380952381,1.0623346562633533,0.0,RISK-ON,0
2017-05-22,0.0002380952380952381,1.0625875930862732,0.0,RISK-ON,0
2017-05-23,0.0002380952380952381,1.062840590132246,0.0,RISK-ON,0
2017-05-24,0.0002380952380952381,1.0630936474156107,0.0,RISK-ON,0
2017-05-25,0.0002380952380952381,1.0633467649507096,0.0,RISK-ON,0
2017-05-26,0.0002380952380952381,1.0635999427518883,0.0,RISK-ON,0
2017-05-29,0.0002380952380952381,1.063853180833496,0.0,RISK-ON,0
2017-05-30,0.0002380952380952381,1.0641064792098847,0.0,RISK-ON,0
2017-05-31,-0.002962666666666669,1.0609538864141455,2.0,RISK-ON,0
2017-06-01,0.0061299093649421115,1.0674574375782473,0.0,RISK-ON,0
2017-06-02,-0.00976545525729424,1.057033229732511,0.0,RISK-ON,0
2017-06-05,0.00893265284233091,1.066475340616519,0.0,RISK-ON,0
2017-06-06,-0.004329606824838659,1.0618579217032638,0.0,RISK-ON,0
2017-06-07,-0.0028769139166674226,1.0588030478707922,0.0,RISK-ON,0
2017-06-08,-0.0038220861627227534,1.0547562113924767,0.0,RISK-ON,0
2017-06-09,-0.008989524893290832,1.0452744541738108,0.0,RISK-ON,0
2017-06-12,0.009538373246322776,1.055244672062567,0.0,RISK-ON,0
2017-06-13,0.0034701409349282785,1.0589065197954564,0.0,RISK-ON,0
2017-06-14,-0.011011160232078909,1.0472467304351956,0.0,RISK-ON,0
2017-06-15,-0.007623500530997793,1.0392630444296371,0.0,RISK-ON,0
2017-06-16,-0.001517087299368116,1.0376863916642303,0.0,RISK-ON,0
2017-06-19,0.006967060168298262,1.0449160151907793,0.0,RISK-ON,0
2017-06-20,-0.0001698084938197478,1.0447385795760715,0.0,RISK-ON,0
2017-06-21,-0.003129524864630202,1.0414690442142498,0.0,RISK-ON,0
2017-06-22,0.0022041200180443663,1.0437645669827758,0.0,RISK-ON,0
2017-06-23,-0.0007136932644591409,1.043019639241639,0.0,RISK-ON,0
2017-06-26,-0.017064580797401988,1.025220946334523,0.0,RISK-ON,0
2017-06-27,-0.0012759137711309254,1.023912852810643,0.0,RISK-ON,0
2017-06-28,-0.005013449902319271,1.018779517018736,0.0,RISK-ON,0
2017-06-29,0.008315459099975107,1.0272511364243975,0.0,RISK-ON,0
2017-06-30,0.016622834713916346,1.044326962274863,0.16,RISK-ON,0
2017-07-03,0.011291086933746745,1.0561185487931641,0.0,RISK-ON,0
2017-07-04,0.0013633291495336406,1.057558385996097,0.0,RISK-ON,0
2017-07-05,-0.00307591341975884,1.054305427964433,0.0,RISK-ON,0
2017-07-06,0.018759917739580165,1.0740841110654387,0.0,RISK-ON,0
2017-07-07,-0.005862281127583887,1.067787528051702,0.0,RISK-ON,0
2017-07-10,0.0006621725577236148,1.0684945876502574,0.0,RISK-ON,0
2017-07-11,-0.0031440832956628954,1.0651351516657201,0.0,RISK-ON,0
2017-07-12,-0.003638286095381274,1.061259885253713,0.0,RISK-ON,0
2017-07-13,-0.0050585532693231145,1.0558914455915613,0.0,RISK-ON,0
2017-07-14,-0.004624429670448453,1.0510085498617951,0.0,RISK-ON,0
2017-07-17,-0.0010356835175782744,1.0499200376298694,0.0,RISK-ON,0
2017-07-18,-0.000626527309567537,1.049262234053432,0.0,RISK-ON,0
2017-07-19,-0.0035831713170602925,1.0455025477122972,0.0,RISK-ON,0
2017-07-20,-0.0014604668097498363,1.0439756259418544,0.0,RISK-ON,0
2017-07-21,-0.0003534659222557576,1.0436066161344184,0.0,RISK-ON,0
2017-07-24,-0.0004137274287526261,1.0431748474524958,0.0,RISK-ON,0
2017-07-25,0.011731551963258978,1.0554129073821497,0.0,RISK-ON,0
2017-07-26,-0.015955493002302288,1.0385732741238742,0.0,RISK-ON,0
2017-07-27,0.004574186332730319,1.0433239017999105,0.0,RISK-ON,0
2017-07-28,0.0087137270821222,1.05241514153845,0.0,RISK-ON,0
2017-07-31,-0.015955744680134165,1.0356230742425552,0.24,RISK-ON,0
2017-08-01,-0.0020807108649816713,1.033468242059953,0.0,RISK-ON,0
2017-08-02,0.00022952324966045722,1.0337054470492917,0.0,RISK-ON,0
2017-08-03,-0.007801588227086582,1.0256409028033167,0.0,RISK-ON,0
2017-08-04,-0.0019655790531612365,1.023624924528701,0.0,RISK-ON,0
2017-08-07,6.116122271715817e-05,1.023687530680689,0.0,RISK-ON,0
2017-08-08,0.009222361450586357,1.0331283471010846,0.0,RISK-ON,0
2017-08-09,0.004703514120238741,1.0379876808696935,0.0,RISK-ON,0
2017-08-10,0.008643913363936705,1.0469599564559646,0.0,RISK-ON,0
2017-08-11,0.001759372560034191,1.048801949074808,0.0,RISK-ON,0
2017-08-14,-0.010574480506415176,1.0377114133092262,0.0,RISK-ON,0
2017-08-15,-0.004407287902035746,1.033137920351544,0.0,RISK-ON,0
2017-08-16,0.00719915555126672,1.040575640946067,0.0,RISK-ON,0
2017-08-17,-0.005628444245993056,1.0347188189672634,0.0,RISK-ON,0
2017-08-18,0.0033037378746279622,1.0381372587190758,0.0,RISK-ON,0
2017-08-21,-0.0037510361808567576,1.0342431683009252,0.0,RISK-ON,0
2017-08-22,0.00031322955887733736,1.034567123832304,0.0,RISK-ON,0
2017-08-23,0.0037883753399932333,1.038486452411798,0.0,RISK-ON,0
2017-08-24,0.007101883403269619,1.0458616621127017,0.0,RISK-ON,0
2017-08-25,-0.00010260526337997351,1.0457543512014016,0.0,RISK-ON,0
2017-08-28,0.011140630926989697,1.05740471446843,0.0,RISK-ON,0
2017-08-29,-0.0020538195215593193,1.0552329960236657,0.0,RISK-ON,0
2017-08-30,0.0005888359585744011,1.0558543551563986,0.0,RISK-ON,0
2017-08-31,0.0064234620291989675,1.06263659551511,0.16,RISK-ON,0
2017-09-01,0.0008315270372996374,1.0635202065751048,0.0,RISK-ON,0
2017-09-04,0.0014530356564330436,1.0650655393565955,0.0,RISK-ON,0
2017-09-05,-0.010260132642587192,1.0541378256497482,0.0,RISK-ON,0
2017-09-06,0.00672419999439339,1.0612260592110723,0.0,RISK-ON,0
2017-09-07,-1.988617050760165e-05,1.0612049554887117,0.0,RISK-ON,0
2017-09-08,-0.0015323496477207814,1.0595788184490091,0.0,RISK-ON,0
2017-09-11,0.001207260169897104,1.0608580057533894,0.0,RISK-ON,0
2017-09-12,-0.006872444135593691,1.0535673183730518,0.0,RISK-ON,0
2017-09-13,-0.008666916127372309,1.044436138790172,0.0,RISK-ON,0
2017-09-14,-0.008067367143535007,1.0360102890005756,0.0,RISK-ON,0
2017-09-15,0.004875476187107851,1.0410613324941966,0.0,RISK-ON,0
2017-09-18,-0.00781551543049997,1.0329249015859914,0.0,RISK-ON,0
2017-09-19,0.015565089127758612,1.0490024697414586,0.0,RISK-ON,0
2017-09-20,-0.01505633528634294,1.0332083368408294,0.0,RISK-ON,0
2017-09-21,0.008696130403933515,1.0421932512724283,0.0,RISK-ON,0
2017-09-22,0.0035819447988196017,1.0459263299681887,0.0,RISK-ON,0
2017-09-25,0.0032680066739360523,1.0493444241949703,0.0,RISK-ON,0
2017-09-26,-0.004231945093697682,1.0449036562073994,0.0,RISK-ON,0
2017-09-27,0.004479905656220821,1.0495847260070488,0.0,RISK-ON,0
2017-09-28,0.00016283837327005105,1.0497556386764408,0.0,RISK-ON,0
2017-09-29,0.009571254539707974,1.0598031170987068,0.4,RISK-ON,0
2017-10-02,0.0036626039000797975,1.0636847561287093,0.0,RISK-ON,0
2017-10-03,0.00641101079167862,1.0705040505791945,0.0,RISK-ON,0
2017-10-04,0.00037034031916345357,1.0709005013909518,0.0,RISK-ON,0
2017-10-05,-0.0010741845048213654,1.0697501566661523,0.0,RISK-ON,0
2017-10-06,0.004112338403786282,1.0741493313178667,0.0,RISK-ON,0
2017-10-09,-0.011120743526396333,1.0622039920952306,0.0,RISK-ON,0
2017-10-10,-0.007549040688702027,1.054185370939202,0.0,RISK-ON,0
2017-10-11,0.01041446399572389,1.0651641465296673,0.0,RISK-ON,0
2017-10-12,-0.0008213943856185769,1.0642892266799455,0.0,RISK-ON,0
